"#","00_IDENTIFICADOR DE L'ALUMNE/A","01_NOM","02_DATA NAIXEMENT","03_RESPONSABLE 1","04_TELÈFON RESP. 1","05_MÒBIL RESP. 1","06_ADREÇA ELECTR. RESP. 1","07_RESPONSABLE 2","08_TELÈFON RESP. 2","09_MÒBIL RESP. 2","10_ADREÇA ELECTR. RESP. 2","11_ADREÇA","12_LOCALITAT","13_MUNICIPI","14_CORREU ELECTRÒNIC","15_ALTRES TELÈFONS","16_CENTRE PROCEDÈNCIA","17_GRUPSCLASSE","18_DOC. IDENTITAT","19_CP","23_PARENTIU RESP. 1","24_DOC. IDENTITAT RESP. 1","25_ADREÇA RESP. 1","26_LOCALITAT RESP. 1","27_MUNICIPI RESP. 1","28_CP RESP. 1","29_PARENTIU RESP. 2","30_DOC. IDENTITAT RESP. 2","31_ADREÇA RESP. 2","32_LOCALITAT RESP. 2","33_MUNICIPI RESP. 2","34_CP RESP. 2"
"1","35287312364","Rojas Quintana, Marta","03/03/2010","Muñoz Padilla, Javier","+34 XXXXXXX","+34 XXXXXXX","javier@mailintaor.com","Merino Calderon, Noa","+34 XXXXZZZZ","+34 XXXXLLL","noa@mailintaor.com","c/ de l'aviador Noa Merino Calderon","L'Armentera","Albanyà","marta@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1A","72727794D","61482","Mare","73311568M","c/ de l'aviador Noa Merino Calderon","L'Armentera","Albanyà","58391","Mare","70616169T","c/ de l'aviador Noa Merino Calderon","L'Armentera","Albanyà","52371"
"1","28116789873","Pla Rios, Ivet","29/11/2007","Cruz Marin, Malak","+34 XXXXXXX","+34 XXXXXXX","malak@mailintaor.com","Ramon Escudero, Arnau","+34 XXXXZZZZ","+34 XXXXLLL","arnau@mailintaor.com","c/ de l'aviador Arnau Ramon Escudero","L'Armentera","Albanyà","ivet@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1A","77977890A","77371","Mare","73353988Y","c/ de l'aviador Arnau Ramon Escudero","L'Armentera","Albanyà","94670","Mare","70600793A","c/ de l'aviador Arnau Ramon Escudero","L'Armentera","Albanyà","50391"
"1","59067899962","Luna Carreras, Salma","17/04/2012","Mesa Roldan, Axel","+34 XXXXXXX","+34 XXXXXXX","axel@mailintaor.com","Garrido Mir, Izan","+34 XXXXZZZZ","+34 XXXXLLL","izan@mailintaor.com","c/ de l'aviador Izan Garrido Mir","L'Armentera","Albanyà","salma@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1A","74731668B","11427","Mare","71739431X","c/ de l'aviador Izan Garrido Mir","L'Armentera","Albanyà","14150","Mare","78578419X","c/ de l'aviador Izan Garrido Mir","L'Armentera","Albanyà","44278"
"1","70580567256","Pascual Cruz, Aitor","13/08/2008","Esteve Espinosa, Aitor","+34 XXXXXXX","+34 XXXXXXX","aitor@mailintaor.com","Miralles Lorente, Javier","+34 XXXXZZZZ","+34 XXXXLLL","javier@mailintaor.com","c/ de l'aviador Javier Miralles Lorente","L'Armentera","Albanyà","aitor@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1A","74740342R","93887","Pare","78224070W","c/ de l'aviador Javier Miralles Lorente","L'Armentera","Albanyà","06499","Pare","71964336W","c/ de l'aviador Javier Miralles Lorente","L'Armentera","Albanyà","87261"
"1","56837591177","Rovira Cruz, Marc","02/03/2009","Fernandez Aguilar, Joel","+34 XXXXXXX","+34 XXXXXXX","joel@mailintaor.com","Blasco Castaño, Bruno","+34 XXXXZZZZ","+34 XXXXLLL","bruno@mailintaor.com","c/ de l'aviador Bruno Blasco Castaño","L'Armentera","Albanyà","marc@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1A","70783632X","35059","Mare","75555264M","c/ de l'aviador Bruno Blasco Castaño","L'Armentera","Albanyà","16561","Mare","73412573T","c/ de l'aviador Bruno Blasco Castaño","L'Armentera","Albanyà","70714"
"1","23517884750","Martos Palacios, Xavier","17/05/2008","Rico Muñoz, Rayan","+34 XXXXXXX","+34 XXXXXXX","rayan@mailintaor.com","Pages Macias, Jan","+34 XXXXZZZZ","+34 XXXXLLL","jan@mailintaor.com","c/ de l'aviador Jan Pages Macias","L'Armentera","Albanyà","xavier@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","75196184B","21676","Pare","75902508Y","c/ de l'aviador Jan Pages Macias","L'Armentera","Albanyà","40958","Pare","71170712W","c/ de l'aviador Jan Pages Macias","L'Armentera","Albanyà","71944"
"1","36441764998","Paredes Miranda, Jordi","18/09/2006","Castillo Grau, Berta","+34 XXXXXXX","+34 XXXXXXX","berta@mailintaor.com","Oliva Merino, Lluc","+34 XXXXZZZZ","+34 XXXXLLL","lluc@mailintaor.com","c/ de l'aviador Lluc Oliva Merino","L'Armentera","Albanyà","jordi@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","70180243A","17928","Mare","73909920Y","c/ de l'aviador Lluc Oliva Merino","L'Armentera","Albanyà","57010","Pare","74528387B","c/ de l'aviador Lluc Oliva Merino","L'Armentera","Albanyà","52168"
"1","36266648490","Ribas Roldan, Joana","22/11/2005","Avila Cuevas, Gabriel","+34 XXXXXXX","+34 XXXXXXX","gabriel@mailintaor.com","Vera Franco, Miguel","+34 XXXXZZZZ","+34 XXXXLLL","miguel@mailintaor.com","c/ de l'aviador Miguel Vera Franco","L'Armentera","Albanyà","joana@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","70529667T","75581","Mare","75384016Y","c/ de l'aviador Miguel Vera Franco","L'Armentera","Albanyà","89676","Pare","76149076A","c/ de l'aviador Miguel Vera Franco","L'Armentera","Albanyà","88704"
"1","51084149348","Hurtado Andres, Bruno","11/01/2007","Salvador Palacios, Jaume","+34 XXXXXXX","+34 XXXXXXX","jaume@mailintaor.com","Ponce Gomez, Joel","+34 XXXXZZZZ","+34 XXXXLLL","joel@mailintaor.com","c/ de l'aviador Joel Ponce Gomez","L'Armentera","Albanyà","bruno@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","78682864T","85819","Mare","76213242R","c/ de l'aviador Joel Ponce Gomez","L'Armentera","Albanyà","38353","Pare","73061949N","c/ de l'aviador Joel Ponce Gomez","L'Armentera","Albanyà","87643"
"1","23812177396","Robles Blasco, Max","02/08/2005","Prieto Linares, Inés","+34 XXXXXXX","+34 XXXXXXX","ines@mailintaor.com","Bernal Sans, Gabriel","+34 XXXXZZZZ","+34 XXXXLLL","gabriel@mailintaor.com","c/ de l'aviador Gabriel Bernal Sans","L'Armentera","Albanyà","max@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","73718296W","78321","Mare","70850251G","c/ de l'aviador Gabriel Bernal Sans","L'Armentera","Albanyà","85888","Pare","72971406R","c/ de l'aviador Gabriel Bernal Sans","L'Armentera","Albanyà","40908"
"1","36062077615","Plaza Fuentes, Bruna","01/02/2006","Serrano Sancho, Martí","+34 XXXXXXX","+34 XXXXXXX","marti@mailintaor.com","Palau Lorente, Leo","+34 XXXXZZZZ","+34 XXXXLLL","leo@mailintaor.com","c/ de l'aviador Leo Palau Lorente","L'Armentera","Albanyà","bruna@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","79520328G","84762","Mare","70012749R","c/ de l'aviador Leo Palau Lorente","L'Armentera","Albanyà","22908","Pare","73889878X","c/ de l'aviador Leo Palau Lorente","L'Armentera","Albanyà","09007"
"1","92895144985","Rosell Ortega, Iris","23/08/2009","Vazquez Castillo, Lucas","+34 XXXXXXX","+34 XXXXXXX","lucas@mailintaor.com","Gallardo Hurtado, Irene","+34 XXXXZZZZ","+34 XXXXLLL","irene@mailintaor.com","c/ de l'aviador Irene Gallardo Hurtado","L'Armentera","Albanyà","iris@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","77365266G","23432","Mare","78348165N","c/ de l'aviador Irene Gallardo Hurtado","L'Armentera","Albanyà","28887","Pare","70600793A","c/ de l'aviador Irene Gallardo Hurtado","L'Armentera","Albanyà","28044"
"1","30956645105","Benito Soler, Ariadna","10/04/2007","Lozano Beltran, Alba","+34 XXXXXXX","+34 XXXXXXX","alba@mailintaor.com","Salazar Mas, Carla","+34 XXXXZZZZ","+34 XXXXLLL","carla@mailintaor.com","c/ de l'aviador Carla Salazar Mas","L'Armentera","Albanyà","ariadna@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","78007159D","10912","Mare","75902508Y","c/ de l'aviador Carla Salazar Mas","L'Armentera","Albanyà","71359","Pare","72048438F","c/ de l'aviador Carla Salazar Mas","L'Armentera","Albanyà","28045"
"1","79637974768","Gimeno Garcia, Arnau","24/07/2008","Leon Molina, Berta","+34 XXXXXXX","+34 XXXXXXX","berta@mailintaor.com","Palau Mendoza, Elsa","+34 XXXXZZZZ","+34 XXXXLLL","elsa@mailintaor.com","c/ de l'aviador Elsa Palau Mendoza","L'Armentera","Albanyà","arnau@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","73670322B","42427","Pare","78619353F","c/ de l'aviador Elsa Palau Mendoza","L'Armentera","Albanyà","56901","Pare","78697433D","c/ de l'aviador Elsa Palau Mendoza","L'Armentera","Albanyà","92789"
"1","65688573819","Saez Gutierrez, Joan","27/06/2011","Codina Bosch, Antonio","+34 XXXXXXX","+34 XXXXXXX","antonio@mailintaor.com","Roman Santos, Clara","+34 XXXXZZZZ","+34 XXXXLLL","clara@mailintaor.com","c/ de l'aviador Clara Roman Santos","L'Armentera","Albanyà","joan@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","70381330Y","38601","Mare","79598316M","c/ de l'aviador Clara Roman Santos","L'Armentera","Albanyà","57466","Pare","71164978R","c/ de l'aviador Clara Roman Santos","L'Armentera","Albanyà","44691"
"1","58107542793","Mata Merino, Adriana","18/04/2005","Paredes Pardo, Iris","+34 XXXXXXX","+34 XXXXXXX","iris@mailintaor.com","Ferre Santiago, Martina","+34 XXXXZZZZ","+34 XXXXLLL","martina@mailintaor.com","c/ de l'aviador Martina Ferre Santiago","L'Armentera","Albanyà","adriana@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","71455224D","51821","Pare","72819493Y","c/ de l'aviador Martina Ferre Santiago","L'Armentera","Albanyà","06247","Pare","74864087N","c/ de l'aviador Martina Ferre Santiago","L'Armentera","Albanyà","09177"
"1","35168388011","Reina Font, Carla","30/12/2008","Ferre Torres, Elsa","+34 XXXXXXX","+34 XXXXXXX","elsa@mailintaor.com","Acosta Prieto, Laia","+34 XXXXZZZZ","+34 XXXXLLL","laia@mailintaor.com","c/ de l'aviador Laia Acosta Prieto","L'Armentera","Albanyà","carla@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","72231549T","61564","Mare","78077213Y","c/ de l'aviador Laia Acosta Prieto","L'Armentera","Albanyà","03886","Pare","76319058X","c/ de l'aviador Laia Acosta Prieto","L'Armentera","Albanyà","85329"
"1","12753693088","Valencia Pujol, Oriol","19/08/2010","Linares Franco, Hugo","+34 XXXXXXX","+34 XXXXXXX","hugo@mailintaor.com","Miranda Galan, Roc","+34 XXXXZZZZ","+34 XXXXLLL","roc@mailintaor.com","c/ de l'aviador Roc Miranda Galan","L'Armentera","Albanyà","oriol@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","78341897X","79405","Pare","71635229A","c/ de l'aviador Roc Miranda Galan","L'Armentera","Albanyà","16589","Pare","73608019G","c/ de l'aviador Roc Miranda Galan","L'Armentera","Albanyà","66794"
"1","25704791305","Rojas Mir, Salma","02/07/2009","Nieto Rubio, Bruna","+34 XXXXXXX","+34 XXXXXXX","bruna@mailintaor.com","Mata Nieto, Marina","+34 XXXXZZZZ","+34 XXXXLLL","marina@mailintaor.com","c/ de l'aviador Marina Mata Nieto","L'Armentera","Albanyà","salma@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","75286779D","73992","Pare","77128356Y","c/ de l'aviador Marina Mata Nieto","L'Armentera","Albanyà","72954","Mare","79180025W","c/ de l'aviador Marina Mata Nieto","L'Armentera","Albanyà","84190"
"1","46133375148","Royo Mateu, Judit","07/12/2007","Prats Miranda, Axel","+34 XXXXXXX","+34 XXXXXXX","axel@mailintaor.com","Camacho Jimenez, Sergio","+34 XXXXZZZZ","+34 XXXXLLL","sergio@mailintaor.com","c/ de l'aviador Sergio Camacho Jimenez","L'Armentera","Albanyà","judit@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","74916192T","43463","Pare","78254737W","c/ de l'aviador Sergio Camacho Jimenez","L'Armentera","Albanyà","97418","Mare","76565610G","c/ de l'aviador Sergio Camacho Jimenez","L'Armentera","Albanyà","41780"
"1","54219864966","Molina Hernandez, Axel","07/12/2011","Ribas Iglesias, Aina","+34 XXXXXXX","+34 XXXXXXX","aina@mailintaor.com","Franco Segura, Judith","+34 XXXXZZZZ","+34 XXXXLLL","judith@mailintaor.com","c/ de l'aviador Judith Franco Segura","L'Armentera","Albanyà","axel@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","78280920A","74060","Mare","79402278F","c/ de l'aviador Judith Franco Segura","L'Armentera","Albanyà","96444","Mare","79651630Y","c/ de l'aviador Judith Franco Segura","L'Armentera","Albanyà","94114"
"1","71423943575","Rubio Roca, Dídac","28/09/2008","Rueda Planas, Mario","+34 XXXXXXX","+34 XXXXXXX","mario@mailintaor.com","Juan Ventura, Naia","+34 XXXXZZZZ","+34 XXXXLLL","naia@mailintaor.com","c/ de l'aviador Naia Juan Ventura","L'Armentera","Albanyà","didac@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","71145704Y","89250","Mare","79629155P","c/ de l'aviador Naia Juan Ventura","L'Armentera","Albanyà","55826","Mare","70755057D","c/ de l'aviador Naia Juan Ventura","L'Armentera","Albanyà","88015"
"1","89580173725","Ventura Sierra, Joana","08/04/2011","Valero Alsina, José","+34 XXXXXXX","+34 XXXXXXX","jose@mailintaor.com","Pastor Grau, Javier","+34 XXXXZZZZ","+34 XXXXLLL","javier@mailintaor.com","c/ de l'aviador Javier Pastor Grau","L'Armentera","Albanyà","joana@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","79727804T","51488","Pare","79056129D","c/ de l'aviador Javier Pastor Grau","L'Armentera","Albanyà","48792","Pare","72877576M","c/ de l'aviador Javier Pastor Grau","L'Armentera","Albanyà","62608"
"1","86549601779","Santos Gallego, Joana","03/02/2005","Guillen Ferre, José","+34 XXXXXXX","+34 XXXXXXX","jose@mailintaor.com","Domenech Valles, Rayan","+34 XXXXZZZZ","+34 XXXXLLL","rayan@mailintaor.com","c/ de l'aviador Rayan Domenech Valles","L'Armentera","Albanyà","joana@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","78872911T","14515","Mare","71235290D","c/ de l'aviador Rayan Domenech Valles","L'Armentera","Albanyà","95852","Mare","70825121A","c/ de l'aviador Rayan Domenech Valles","L'Armentera","Albanyà","91042"
"1","20401212520","Alonso Martin, Joana","30/10/2011","Esteve Roig, Oriol","+34 XXXXXXX","+34 XXXXXXX","oriol@mailintaor.com","Piñol Aranda, Miquel","+34 XXXXZZZZ","+34 XXXXLLL","miquel@mailintaor.com","c/ de l'aviador Miquel Piñol Aranda","L'Armentera","Albanyà","joana@mailintaor.com","+34 XXXXYZZY","La Salle","CFA1B","72899043D","09966","Mare","74843049P","c/ de l'aviador Miquel Piñol Aranda","L'Armentera","Albanyà","39864","Pare","74779616W","c/ de l'aviador Miquel Piñol Aranda","L'Armentera","Albanyà","30159"
"1","41114960341","Reyes Santiago, José","02/08/2010","Domenech Pons, Martina","+34 XXXXXXX","+34 XXXXXXX","martina@mailintaor.com","Padilla Zamora, Lucas","+34 XXXXZZZZ","+34 XXXXLLL","lucas@mailintaor.com","c/ de l'aviador Lucas Padilla Zamora","L'Armentera","Albanyà","jose@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","71749246X","06371","Pare","70272042D","c/ de l'aviador Lucas Padilla Zamora","L'Armentera","Albanyà","88942","Pare","72818176W","c/ de l'aviador Lucas Padilla Zamora","L'Armentera","Albanyà","57719"
"1","60858701001","Carbonell Galindo, Eva","14/06/2007","Puig Sans, Valentina","+34 XXXXXXX","+34 XXXXXXX","valentina@mailintaor.com","Leon Blanco, Joel","+34 XXXXZZZZ","+34 XXXXLLL","joel@mailintaor.com","c/ de l'aviador Joel Leon Blanco","L'Armentera","Albanyà","eva@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","75482453F","86364","Pare","77317995R","c/ de l'aviador Joel Leon Blanco","L'Armentera","Albanyà","95453","Mare","76775825D","c/ de l'aviador Joel Leon Blanco","L'Armentera","Albanyà","37488"
"1","60742648840","Villar Bueno, Marcos","06/08/2009","Zamora Ramos, Jordi","+34 XXXXXXX","+34 XXXXXXX","jordi@mailintaor.com","Lorenzo Castaño, Miguel","+34 XXXXZZZZ","+34 XXXXLLL","miguel@mailintaor.com","c/ de l'aviador Miguel Lorenzo Castaño","L'Armentera","Albanyà","marcos@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","75876013M","35544","Pare","79087502T","c/ de l'aviador Miguel Lorenzo Castaño","L'Armentera","Albanyà","79419","Pare","72877576M","c/ de l'aviador Miguel Lorenzo Castaño","L'Armentera","Albanyà","03734"
"1","65260476856","Rojas Carbonell, Lluc","08/10/2005","Espinosa Soriano, Elena","+34 XXXXXXX","+34 XXXXXXX","elena@mailintaor.com","Rey Valles, Víctor","+34 XXXXZZZZ","+34 XXXXLLL","victor@mailintaor.com","c/ de l'aviador Víctor Rey Valles","L'Armentera","Albanyà","lluc@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","75410674R","13162","Mare","76498190W","c/ de l'aviador Víctor Rey Valles","L'Armentera","Albanyà","45254","Pare","73256474M","c/ de l'aviador Víctor Rey Valles","L'Armentera","Albanyà","31986"
"1","41512902448","Escobar Lozano, Lluc","26/07/2011","Serra Oliva, Jana","+34 XXXXXXX","+34 XXXXXXX","jana@mailintaor.com","Diaz Valero, Javier","+34 XXXXZZZZ","+34 XXXXLLL","javier@mailintaor.com","c/ de l'aviador Javier Diaz Valero","L'Armentera","Albanyà","lluc@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","74499184Y","81297","Mare","77591467M","c/ de l'aviador Javier Diaz Valero","L'Armentera","Albanyà","30123","Mare","73745556R","c/ de l'aviador Javier Diaz Valero","L'Armentera","Albanyà","49138"
"1","73277148652","Guerra Ortega, Berta","02/08/2006","Serrano Andreu, Marcos","+34 XXXXXXX","+34 XXXXXXX","marcos@mailintaor.com","Bertran Esteban, Erik","+34 XXXXZZZZ","+34 XXXXLLL","erik@mailintaor.com","c/ de l'aviador Erik Bertran Esteban","L'Armentera","Albanyà","berta@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","78871048D","88825","Mare","75343001Y","c/ de l'aviador Erik Bertran Esteban","L'Armentera","Albanyà","33067","Mare","77031812T","c/ de l'aviador Erik Bertran Esteban","L'Armentera","Albanyà","11356"
"1","11888286915","Alonso Bautista, José","13/06/2011","Gimeno Bosch, Valentina","+34 XXXXXXX","+34 XXXXXXX","valentina@mailintaor.com","Cabello Espinosa, Álvaro","+34 XXXXZZZZ","+34 XXXXLLL","alvaro@mailintaor.com","c/ de l'aviador Álvaro Cabello Espinosa","L'Armentera","Albanyà","jose@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","76797845F","32507","Mare","78619353F","c/ de l'aviador Álvaro Cabello Espinosa","L'Armentera","Albanyà","25859","Pare","76816564Y","c/ de l'aviador Álvaro Cabello Espinosa","L'Armentera","Albanyà","36947"
"1","39854336815","Castells Bertran, Judith","18/01/2007","Hernandez Coll, Aya","+34 XXXXXXX","+34 XXXXXXX","aya@mailintaor.com","Alsina Salvador, Pablo","+34 XXXXZZZZ","+34 XXXXLLL","pablo@mailintaor.com","c/ de l'aviador Pablo Alsina Salvador","L'Armentera","Albanyà","judith@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","71894174R","48488","Pare","75736865D","c/ de l'aviador Pablo Alsina Salvador","L'Armentera","Albanyà","91818","Pare","79598316M","c/ de l'aviador Pablo Alsina Salvador","L'Armentera","Albanyà","02975"
"1","30189791255","Rueda Espinosa, Xavier","20/12/2005","Singh Heredia, Joel","+34 XXXXXXX","+34 XXXXXXX","joel@mailintaor.com","Diaz Ferrer, Noa","+34 XXXXZZZZ","+34 XXXXLLL","noa@mailintaor.com","c/ de l'aviador Noa Diaz Ferrer","L'Armentera","Albanyà","xavier@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","73280387B","26654","Mare","79166670B","c/ de l'aviador Noa Diaz Ferrer","L'Armentera","Albanyà","78191","Pare","78045688Y","c/ de l'aviador Noa Diaz Ferrer","L'Armentera","Albanyà","07690"
"1","64460946331","Serra Rojas, Adrià","31/08/2005","Roig Sala, Javier","+34 XXXXXXX","+34 XXXXXXX","javier@mailintaor.com","Saez Collado, Pau","+34 XXXXZZZZ","+34 XXXXLLL","pau@mailintaor.com","c/ de l'aviador Pau Saez Collado","L'Armentera","Albanyà","adria@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","76543769A","08368","Pare","77122715F","c/ de l'aviador Pau Saez Collado","L'Armentera","Albanyà","37296","Pare","76162034T","c/ de l'aviador Pau Saez Collado","L'Armentera","Albanyà","33385"
"1","77418240310","Ferrer Montes, Roc","20/02/2007","Gomez Iglesias, Paula","+34 XXXXXXX","+34 XXXXXXX","paula@mailintaor.com","Busquets Miralles, Ainara","+34 XXXXZZZZ","+34 XXXXLLL","ainara@mailintaor.com","c/ de l'aviador Ainara Busquets Miralles","L'Armentera","Albanyà","roc@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","73919496R","17950","Mare","75810623M","c/ de l'aviador Ainara Busquets Miralles","L'Armentera","Albanyà","65007","Pare","73130977X","c/ de l'aviador Ainara Busquets Miralles","L'Armentera","Albanyà","67817"
"1","18214057194","Galindo Quesada, Alejandro","28/05/2012","Prat Reina, Alejandro","+34 XXXXXXX","+34 XXXXXXX","alejandro@mailintaor.com","Soler Castillo, Quim","+34 XXXXZZZZ","+34 XXXXLLL","quim@mailintaor.com","c/ de l'aviador Quim Soler Castillo","L'Armentera","Albanyà","alejandro@mailintaor.com","+34 XXXXYZZY","La Salle","CFA2A","77526104Y","09245","Pare","72800861A","c/ de l'aviador Quim Soler Castillo","L'Armentera","Albanyà","79036","Mare","77491037T","c/ de l'aviador Quim Soler Castillo","L'Armentera","Albanyà","17508"
